generation,id,novelty,score,species,parent1,parent2
465,222448,39.66244188471162,0.8538627875266223,18,220491,221939
466,222448,34.5734631978995,0.8538627875266223,19,220491,221939
467,222448,41.866380344273836,0.8538627875266223,18,220491,221939
468,222448,36.91197721783244,0.8538627875266223,19,220491,221939
469,222448,33.412151853862945,0.8538627875266223,18,220491,221939
470,229591,28.798790871255722,0.573173721998763,16,229049,229004
471,222448,32.671733605607855,0.8538627875266223,18,220491,221939
472,230480,28.052648619511718,0.4882041962881588,16,230146,230171
473,222448,33.946466708676496,0.8538627875266223,19,220491,221939
474,222448,32.54328702464849,0.8538627875266223,18,220491,221939
475,222448,40.50829977344507,0.8538627875266223,18,220491,221939
476,222448,28.859670745272307,0.8538627875266223,18,220491,221939
477,222448,34.02921808683674,0.8538627875266223,18,220491,221939
478,233477,28.896629850973902,0.03156088300064694,23,232987,232380
479,222448,39.55346765669391,0.8538627875266223,18,220491,221939
480,222448,39.09113521974504,0.8538627875266223,19,220491,221939
481,222448,38.57856169486623,0.8538627875266223,18,220491,221939
482,222448,26.70092364100748,0.8538627875266223,18,220491,221939
483,222448,28.73894911787108,0.8538627875266223,19,220491,221939
484,235820,28.50385737098308,0.22970345296323147,16,235362,235347
485,222448,29.641783997715915,0.8538627875266223,18,220491,221939
486,222448,34.57506806899971,0.8538627875266223,19,220491,221939
487,235820,32.06731867658075,0.22970345296323147,16,235362,235347
488,222448,28.95474618679797,0.8538627875266223,19,220491,221939
489,235820,30.469352730435087,0.22970345296323147,16,235362,235347
490,237775,32.09306280458279,0.022559630998731352,23,237180,237192
491,222448,35.90937857651866,0.8538627875266223,19,220491,221939
492,222448,36.21008905229565,0.8538627875266223,19,220491,221939
493,240153,27.874572920501855,0.2770462780485022,23,239764,239761
494,222448,36.71281371172399,0.8538627875266223,19,220491,221939
495,222448,30.31135272866127,0.8538627875266223,19,220491,221939
496,239068,30.490715132893026,0.8788211152739958,19,222448,238818
497,239068,31.246758081395214,0.8788211152739958,19,222448,238818
498,242635,33.386529115219936,0.027909372395979078,16,242182,242162
499,242960,43.020464474675265,0.8491869064314026,18,237978,241671
